cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJUxGIGdros,"Salut dengan bro Tim.  "" Tidak ada orang yang tidak bisa bangkrut""  Tidak ada yang tidak mungkin di bawah matahari.  Pernyataan yang sangat rendah hati. Sukses selalu buat bro Tim.",12 jam yang lalu,@Shilaalihs,UCilDThGv8mpWTQDkFs3EuDA,0,,https://yt3.ggpht.com/gAcho8E0Uzbl4-QlxDWKRc4ygWtiPMD3J2WtOaNNcF1034UyxpBDmaDAwUXmMs03UOrSeVVZyg=s88-c-k-c0x00ffffff-no-rj,False,True,1750208873.656174,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJUy68g_tTz,Mas ronal kq di WA isinya JUDOL seh?,12 jam yang lalu,@arminnoer8896,UCHvNz7ZKHU3YKxJwkaQQ_Ew,0,,https://yt3.ggpht.com/ytc/AIdro_kWI_H2q3oRmxRnpXvFNDgNdM-MAD5_fxv0Fa0cybADh34=s88-c-k-c0x00ffffff-no-rj,False,True,1750208873.658167,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJUyOC1_1CU,Angkak aq jadi muridmu bg 😊,12 jam yang lalu,@Cocol_gua,UCEy1JGuEsO17Sa8qUf_rh3A,0,,https://yt3.ggpht.com/gEjtczTsooGTPcFzzWhDg-qzSyF3FptxfsOXtCjLirZFE3gsARjaqu9wFdnO8AdwpCHro2dWWw=s88-c-k-c0x00ffffff-no-rj,False,True,1750208873.660085,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJUyXxKWENS,"terimakasih ncek, sangat membantu!🤩",12 jam yang lalu,@Nzliazhra,UC84UIVSW_fHTXb-P1I3isHg,0,,https://yt3.ggpht.com/5b0eTKjMsi4QYm3j1zZxhomn1CDtdLQwvoCYq8QP_d_ePn2p-OrAu4zIm9az3LSGptyAKez0ink=s88-c-k-c0x00ffffff-no-rj,False,True,1750208873.662165,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJUz0hJPTq5,❤❤❤sangat terbantukan  bank timoty bagi saya Yang kebingungan dalam mengelola keuangan rumah tangga kedepan dan merubah pola fikir saya tentang uang. Semoga berkat untuk timoty dan keluarga ❤,12 jam yang lalu,@sarinatangahu8251,UCxtpvhM5z5TQvK6whHoIWVQ,0,,https://yt3.ggpht.com/qJOSfQus9PS1t32Cj3j9Ou1IF75BxSI6dh-oTcNfEzBIPqe2NBbGr09N6c317_pgrOJP8_k4=s88-c-k-c0x00ffffff-no-rj,False,True,1750208873.663176,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJUzb5DQw4S,@Chreist duit lu brp bnyk njngg???,12 jam yang lalu,@360supafly,UCigNlK8GpG47aOuSjn8M92g,0,,https://yt3.ggpht.com/ytc/AIdro_lxx0kI-OrCRzb7Dpv9EJjd1bjZsNBJ7grLBY3VDs5_UQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750208873.666084,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJUzrF9egC8,ka tulus bnget sih🥹🥹,11 jam yang lalu,@istiantinurulfauza8319,UC_ve8KWGkSheGSFMlIKpBxg,0,,https://yt3.ggpht.com/ytc/AIdro_ncV1ZhNwbF6eWWALlnSbbAIty8_nrbdR-77D1iM30=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.668084,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV-5wDzvJb,Kenapa ngga main ke judol atau pinjol😂,11 jam yang lalu,@bedulansetiaku9710,UCnar4DfDIFgYrwLjtdCpJ0Q,0,,https://yt3.ggpht.com/rhQ0YmUgJVwO8oi6nWSIpozB2u7q0ZJeHzMGCb_lTjB1srhAeYPvlFj3Mc8uduMvMU7aTQUy3Q=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.670086,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV-LnHEO9X,Kelazzzzz kinggg❤❤❤❤❤❤❤,11 jam yang lalu,@riyantouhuy6263,UCpw_qPm7SYO7uWRcICLqQtg,0,,https://yt3.ggpht.com/ytc/AIdro_llNJpH16uZsAMEB6PxQhXfIcCLmHHvipPI4jWuwS0=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.673166,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV-WLYjMcC,Termotivasi dan sangat berpengaruh ncek 😂,11 jam yang lalu,@Vanzzz60,UCAkYISgf8kqQhAP8EAH8FEw,0,,https://yt3.ggpht.com/ytc/AIdro_kiKCpTU238YzjBvksmIbKT7_UDiCraS4pYk45jLqMBvns=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.675177,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV06Z3e2C4,sangan mengedukasi,11 jam yang lalu,@benjamingaming2926,UCFr-4gZ95OLIYmsNehBK1Yg,0,,https://yt3.ggpht.com/04CMwM-EI5qef3-nRnnAiVDq-YIUEhSgxL9FsOk2XFeZeSGbHn8kim7PBwouXz3P9mmLd4nRwOE=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.676165,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV0F2qvm8k,"Tidak ada satu pun Kejadian tidak ada hikmahnya, mari kita belajar dari berbagai kejadian.",11 jam yang lalu,@FitriAnto-n5p,UCLJf0D_Tef31XVRZhCG46nA,0,,https://yt3.ggpht.com/ytc/AIdro_nZfCLnM44mNUF7Crj4E-PgqfmlmAhJ-PV5eut_kfXa_yTwgefCrxm4i3Gyba6fyhYSEw=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.678084,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV0F_ZEs3w,Halo bang😊,11 jam yang lalu,@WahyuTriWiyosoChannel,UCxyBZxTqtfLA07OqLknShUw,0,,https://yt3.ggpht.com/nshsrRshMUhAt-iYDcEFex0fGJjZP5m1d26x4SaB2D6eMoGTLtWrajj-QrBNaWigxmYBM0Lc=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.681086,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV0PmmG_OU,Bang tolong bikinin sekolah di daerah batam please.,11 jam yang lalu,@Gameted-l1c,UCm-I6VNflRKjPwVB8et9hUQ,0,,https://yt3.ggpht.com/xRyjvEm1oL39B2EMQ_EXxvZKQiv44Da7Q8JCBp6GHiKIC7QpvcPGwegqsH0tm5HJVElwtgbxRg=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.683175,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV0rcTjhDb,HAKA EMAS!!!!,11 jam yang lalu,@SiBull,UCPj_ITveLRtc-pZGU8sv-Mg,0,,https://yt3.ggpht.com/ytc/AIdro_mM6UQeQHoJSgezvpEjQEfZM1KQzHCqMqhcKFTdPEyw-w=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.686085,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV0yJmwBoD,Terimakasih bro tim 🙏,11 jam yang lalu,@zidandaidang6492,UCOYs0c40NvbTeDZ6NlAbU-w,1,,https://yt3.ggpht.com/ytc/AIdro_nThvPoCHAy2R0FtXscHX2NzF_oXvwsVvcvWLiFcdLNL_0=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.689186,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV14M-rmQR,Omob omon doank,11 jam yang lalu,@OFACHANNEL704,UCP2NstskqFvjqWQB62V3AMw,0,,https://yt3.ggpht.com/1I21d9G5JmlrIvjHuo5KiZ-WUcRRMKIdC5RoYW_QV5ZF1ITJUsLHnhphRhrM7izmgGOY2-A24yM=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.691098,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV1VH--Ttm,Akademi rungkad,11 jam yang lalu,@pemakannasi6873,UCaxDWTDvjQ8hBzrCWjTn10g,0,,https://yt3.ggpht.com/ytc/AIdro_kvbtTnSib7sZ8unyXGBaXdCu1QEHUOmM0J_vmGOMefsdIjo3XP0JRi_xplBMKba99Xow=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.693179,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV1VzuU6zR,Semagat terus bg Timothy ronald dan berbanya bersabar❤,11 jam yang lalu,@Animasifunny1,UC0YzyYlRBWOtPsPiH3Iq5Rg,0,,https://yt3.ggpht.com/__EX9yd6rWZXlgvYjLIzyFPi6oRi_JQmnWFcfol2NYuA64yyE3fwMSArU54gN_m9vxNCItT5=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.695096,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV2EGjT-eb,Arogan malas dan bodoh seketika om ded bingung😂,11 jam yang lalu,@reszkysilva9169,UCDxdYHyz6EbjhBhIvVwacyQ,0,,https://yt3.ggpht.com/ytc/AIdro_kgeb3tvIBGrdY-IdjHykSG-MSKpwcehWUAO3_O6TXPgadO46BAk4RkoG8qNgXDJBfHxg=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.697098,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV2LamtDOo,Dagingnya kurang bang 😃,11 jam yang lalu,@pukpuk808,UCPYH92CFPFMkLxP6sB_u_3g,0,,https://yt3.ggpht.com/ytc/AIdro_ntGx1bbDOI1R7Z3i3Y8ZPggSnlzYyEZeNfCfMFWHYhTLD-7TzXhrwUGRICT2ubH8-hrw=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.700183,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV2Og3CDt-,sukses selalu bro tim,11 jam yang lalu,@TsabitHidayat-yu5bu,UC66oJtPADH-0Z25UhaHGzTg,0,,https://yt3.ggpht.com/ytc/AIdro_lobEygh6O_Bjl7h7mr4MTRESHAyLTBfmIrqCBX7xUBostd5FaRyhFqYGRxUGQnwchWjQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750212473.704711,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV3MD4hqSb,"Kak... Tolong jaga pola hidup sehat, tolong hidup lebih lama...",11 jam yang lalu,@IrmaBeeh,UC3G95Cu-JJ71rBcEf-M8tpg,0,,https://yt3.ggpht.com/ytc/AIdro_kGA5P-5Pg3ckSU5VlRG1_fFC18y55u3dDG0Ahmc47IGG1eOkHfbuwB80QnYpNLIXa46g=s88-c-k-c0x00ffffff-no-rj,False,True,1750212474.165183,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV4SEcnjBC,siapa anak muda yang sangat sopan ini,11 jam yang lalu,@faruqhudaf8958,UCy5IhpihmyWST-0vyHEeHnQ,0,,https://yt3.ggpht.com/ytc/AIdro_njopVAtd3H-Q1N4nthsbolfYDB3Ee4_05dNEBYnA=s88-c-k-c0x00ffffff-no-rj,False,True,1750212474.167188,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV4r6KyS22,Bg tanggal lahir kita sama,11 jam yang lalu,@syahidan_offical8716,UCvofIVrmRn1opY1dkeOe0pA,0,,https://yt3.ggpht.com/CGp6HxAc841F20zYP0YdsXPcmre0TO60hhT02YwJY5gbQApsOHwgGzFa0YKSQ07JFhoRIAgi4A=s88-c-k-c0x00ffffff-no-rj,False,True,1750212474.171184,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV5RCUcsbc,SEMANGATT KO TIMOTHY GOD BLESS U ❤,11 jam yang lalu (diedit),@eryputra7021,UCp5vWNBLN3xoKA0jFOSjYBw,0,,https://yt3.ggpht.com/tes_yU1xYBZujKnVB7j1zvSvSfamnMPzDcUzESnIjNKXs7M3GF7ulw8xWkWnpbfKnI8XumiRkw=s88-c-k-c0x00ffffff-no-rj,False,True,1750212474.174184,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV634JlQEY,Podcast paling berisi🙏,10 jam yang lalu,@CharlesGuterres-r2v,UCS5OU7meb_FFp1I7K9PiWqw,0,,https://yt3.ggpht.com/ytc/AIdro_n68ziQLwlP2zE2AoW58ea3RWol98GNssqM9F9i2ODfKsPj4j3sBfuxm6Wo8-ppOXb3Jw=s88-c-k-c0x00ffffff-no-rj,False,True,1750216074.17627,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV6NSeUAKT,"ncek, makasih.🙏",10 jam yang lalu,@Yogapratama-15,UCs4qJAiPC_LHN-MpBKOHaww,0,,https://yt3.ggpht.com/6hg2UoHFmTfScKNVu2EBPp4vTq4HUwVVBV7rozYRR9p-yBKbOT2N2wZEToEyuN5BOFALQYAbkxU=s88-c-k-c0x00ffffff-no-rj,False,True,1750216074.178286,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV6bmS--vM,"gue merasa timoti ronald lebih bijak aja sekarang, sebelum nya bener2 money oriented bgt, sekarang lebih wise filantrophy. gue rasa itu hasil dari berkumpul dengan circle yang bijak juga, bukan di-planning dari dlu. good life broo @timothyRonald",10 jam yang lalu,@fadjrisalama8790,UC5rrXHXz5_PgWSW-rC8eZng,1,,https://yt3.ggpht.com/ytc/AIdro_lDwlDjmNOhEW-FB4wd-9nM6qcjXZU7gUgnNGhoB0Y=s88-c-k-c0x00ffffff-no-rj,False,True,1750216074.180184,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV7N5gMxr-,Sae... Sae.... Sae.....,10 jam yang lalu,@suprashop99,UCWaWIm3_dZ5qP9OIYcik7_A,0,,https://yt3.ggpht.com/VpCCWTpDXBsBMK03VwN-GKCjP8P9_y-N73bW6QmsrOiHF05y4YN1vrC4pCjWojDpM1TMULEp=s88-c-k-c0x00ffffff-no-rj,False,True,1750216074.182267,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV7_6JcU0f,😊,10 jam yang lalu,@AtyaMaria-fu8xc,UCrPAzKMCPRDATsViyS3TBLA,0,,https://yt3.ggpht.com/PaSxzt95bgSB5YgIVmyOtNC7qHeGy-fkbe2QDShZmq6Zw0xN0DYf4pH1FYmtum4uq-5cT9Rk=s88-c-k-c0x00ffffff-no-rj,False,True,1750216074.184185,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV8Dj5r3bm,Respect to you Timothy 🙏  Jangan putus asa untuk mengedukasi anak2 Indonesia ❤,10 jam yang lalu,@lithaloebis3865,UCx5E2_TDFrLuI61zOIHQjTg,0,,https://yt3.ggpht.com/ytc/AIdro_mCrGAD_trv2k38DhKkkV6gWIrPf_dliIHzAazJZcbKMdg=s88-c-k-c0x00ffffff-no-rj,False,True,1750216074.189195,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV8FZlhvun,"Fokus lu dalam melaksanakan apa yang lu imagine hampir sempurna bro.. salam dari Malaysia 🙋 jangan pedulikan daddy corbuzer karena dia cuman fokus dengan mengayakan diri sendiri (segala bantuan yang datang dari daddy, hanya dikarenakan duit doang)",10 jam yang lalu,@benholly7194,UCCZwO--MUKoRYc8A7XiDJgg,0,,https://yt3.ggpht.com/ytc/AIdro_ncWjF6ELdgcuIjcujQyuEZTAeeGPZ80mMWsDh6pOqDtSqYtvfyOWPvp61gMoyzrzthrw=s88-c-k-c0x00ffffff-no-rj,False,True,1750216074.192231,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV8eOGg8GY,Buat Om Ded blng in pak Prabowo  Ganti tuh si sri  sama Timothy aja jd menkeu nya,10 jam yang lalu,@kurniawanlinda3653,UCNYfWGTb4wXnd9AoWr1QLbw,0,,https://yt3.ggpht.com/ytc/AIdro_kz6yugMO7EZ3yR4I7uwrfOjoRikPBLZPY5OwfAQl7YCQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750216074.194193,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJV9n7BMV0a,Terimakasih bro tim,10 jam yang lalu,@itnaasoor,UC9rbrwwnl26hJ7EyB89RySQ,0,,https://yt3.ggpht.com/ytc/AIdro_ksNo0OCYCEpJ1Y2DWkiPYBnuecMMK3n2XYIS3seg3uL2AZe_z72pGM3SMTEDmmnIugGQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750216074.196279,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVAsTmfiyP,Alaaaahhhh hoki aja sombong lu. Sok sok lama kenal Bitcoin. Lah orang di zaman itu kalau ada uang juga pasti sama juga dengan lu. Pasti kaya. Kaya pake uang orang tua aja sombong 😂😂😂,10 jam yang lalu,@music_on-off,UC9npyITKTmRBZuzquNMNr3A,0,,https://yt3.ggpht.com/v2zPpXMbtLSIjvA4KHfTGNMiuHt4EGPGZCEynVQFwKp4q5WnB5a0KJkVgUTRtDErwC-_1BgT5R0=s88-c-k-c0x00ffffff-no-rj,False,True,1750216074.198279,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVBKGC4S0P,Brotim..masalah sekolahan  baik study banding dari jepang...,10 jam yang lalu,@oclanseko6561,UCOdq1cmGK3L9TH4YSCMAXEQ,0,,https://yt3.ggpht.com/ytc/AIdro_noD4Md0mHg_Gy2qFgv1BaLWEhT5xn1Ilk7CSDCm2WaOgQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750216074.200198,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVBjjtUYD_,1,10 jam yang lalu,@vinnz0702,UCpIVB_kjg4XfiNNDoxlCe9Q,0,,https://yt3.ggpht.com/IZYzSF_DCULNilUlKeOUCkr8aRuXpTNZY6HrfnOItmFGKrTm8JAHGlncCndwjzbNvNaCh3sN=s88-c-k-c0x00ffffff-no-rj,False,True,1750216074.203329,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVCLH0QaOV,"Usia saya 31 tahun dan saya punya istri dan 1 anak. Dulu saya adalah orang yg punya semangat untuk berubah menjadi lebih baik dari kemarin. Lalu sempat down karena saya terjebak dalam lingkungan kerja yg toxic. Ketika saya liat konten konten timothy, saya kembali punya semangat untuk berubah menjadi lebih baik lagi dari kemarin. Terimakasih, setidaknya ada makna yg saya dapat untuk menambah wawasan dan pengetahuan bagi saya.",10 jam yang lalu,@rizkiyudha4725,UCP5U-HKfTTq8mjgww-SUPQQ,0,,https://yt3.ggpht.com/ytc/AIdro_n5KC_quXc07RGMAotoZj-hX4Ck9uijsPMnW7lRahw=s88-c-k-c0x00ffffff-no-rj,False,True,1750216074.207362,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVCOjnezgw,Bang Timothy trimakasih prjlanan anda pengalaman edukasi pljaran yang anda berikan dan saya memperhatikan bnyk skli saya bljr umur saya msih muda 20 tahun saya sngat suka orng yng terinspirasi dan saya jga termotivasi untuk menginspirasi bnyak orang diumur saya skrng Alhamdulillah saya sudah ad pkerjaan sbgai abdi negara dan saya ingin terus berkembang memperbanyak wawasan pengetahuan pengalaman dengn orng² yng terbaik seperti bang Timothy Ronald yang aku hrap kan bisa bertemu bang timothy jika trjadi sya smngt menghrgai dan saya ingin skli bljr bnyk hal  sya jg ingin bekerja sama dengan bang Timothy jika ada kesempatan waktu untuk berkomunikasi saya sngat² apresiasi untuk mendptkan pengalaman hidup dari panutan⏳,9 jam yang lalu,@GovindaAdiw,UCeP6oEWQEkAJpMWbM-7bwHA,1,,https://yt3.ggpht.com/ELQuIkO1YYEwRGEezvwbZumav03g9cudtbTBFkQJfQc0FwlK5NReNIQdUhmW5Osca5eKjXOBuA=s88-c-k-c0x00ffffff-no-rj,False,True,1750219674.209408,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVEFN9FZxj,"damn, this podcast is so cool and don't be an arrogant person like most people",9 jam yang lalu,@josuesbulan4533,UCykU0NtegwZ_mjIDVYRMuGg,0,,https://yt3.ggpht.com/ytc/AIdro_nk81OneqVDSSyrJ0ycLZsi-ztF3jZPN5AsBy0EIyJL_Q=s88-c-k-c0x00ffffff-no-rj,False,True,1750219674.211362,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVEHVzZdKP,terimakasih buat bang tim Karana kalian semua saya bisa berubah pola pikir saya terbuka luas intinya anda sangat berjasa bagi Saya yang tidak bisa di sebut kan oleh kata'' sekali lagi terima kasih bg tim😁,9 jam yang lalu (diedit),@lilZiro,UCBiHjJc-gOQCWEvCU9jSIMw,0,,https://yt3.ggpht.com/aWhy8T_AfRVP1tvzAUQ-FRUarInwZ5VSpgVN21udlVmbkxG7nMjxzXqkV7lWyazROgHNqzNLYLk=s88-c-k-c0x00ffffff-no-rj,False,True,1750219674.213325,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVEKieve_L,Bro tim teruslah mengedukasi jangan patah bro tim,9 jam yang lalu,@Hahahhaha2344,UC7FrgbUboel2Q0dBhHfkz9g,0,,https://yt3.ggpht.com/ytc/AIdro_npcUR6XsdtEyWk5O0DUPbiBwaX_JeUikuODvjwubz_UpOPbxUG2HLiUrAGCHsdKbjT0g=s88-c-k-c0x00ffffff-no-rj,False,True,1750219674.216324,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVEdC8TGD9,Hal tersulit ya nal dalam dunia kerja Indonesia gada kompetitif nya karena ada permainan dinasti di dalam nya karena perusahaan sekarang lebih melihat rekomendasi dari pekerjanya,9 jam yang lalu,@KingMCindonesia,UCN8V63-RIpa6hzvY4qCv65A,0,,https://yt3.ggpht.com/40rujmCbd9iK95kDqnQqugc5G-lyqnc--MVAAiiKI3zthBHN1uWg3Fbc2h-53FxU5KMwAPg_Mto=s88-c-k-c0x00ffffff-no-rj,False,True,1750219674.221326,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVEemSoQS0,"Mulia sekali usaha Timothy, semoga beliau selalu diberkahi dan sehat selalu agar bisa mewujudkan mimpinya untuk membangun ribuan sekolah di Indonesia.",9 jam yang lalu,@srimustikaastuti6892,UCz9Of6aVg6RcgtZGjTWkQLA,0,,https://yt3.ggpht.com/ytc/AIdro_nLK9TDCi6fRdugNiykzKBLZRf1kL5dqddOLhlLk9e15M4=s88-c-k-c0x00ffffff-no-rj,False,True,1750219674.224325,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVGElZb7ZO,Bang kasih kerjaan gw bang jadi in gw Kliper lu boleh juga,9 jam yang lalu,@kaskuseryang,UCcR73uG06dI3sR75hYJIi2g,0,,https://yt3.ggpht.com/Eg0-06g2uuSZYwC-Hdl5Wm2aa1yXaMBa6652gtnMuo75g8xaUNSXQftxliy0HzXx_Pq6upYHwtU=s88-c-k-c0x00ffffff-no-rj,False,True,1750219674.226329,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVH6MENTzZ,"Salah satu mentorku, makasi bro timothy ronald, 2 tahun kedepan , dengan motivasi dan saranmu di kanal youtube mu , stelah sukses aku ga akan lupa,,",9 jam yang lalu,@SafitriCahyani-z8h,UCGaTzqi6yO04x7N-a0dO6gg,0,,https://yt3.ggpht.com/5RymjBSWN6KRxmN8w4FrDKQb_IKS5MdJ4ag-IGBKXqRR5tiKrA8MD649Wx6BkNFnNIRLQZLX_A=s88-c-k-c0x00ffffff-no-rj,False,True,1750219674.230329,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVHBYf9F-n,:finger-red-number-one:,9 jam yang lalu,@YusufAmirSyuhada,UC1a8NxVog2rY-MQj4sv1zUQ,0,,https://yt3.ggpht.com/ytc/AIdro_nOdM3ViStZOOIkAhZQairhZV_oWjhXnOfhG2SNmu0tH8n2nVSO2lfB6G-4u0gI2rrX4w=s88-c-k-c0x00ffffff-no-rj,False,True,1750219674.233326,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVHNvK_yhG,"makasih bang,,saya suka cara bicaramu untuk mengatai kami yang masih miskin,,karena dengan itu kita tau kita itu bodoh, karna kamu ingin kita ini mempunyai semangat untuk menjadi lebih dai ini secara financial,,kami itu baik bang,tapi memang dengan itu,orang orang miskin bisa tau dan bisa punya semangat untuk berkembang",9 jam yang lalu,@uiiu-tl4zt,UCKEGULYi-mP0p7gdmgfiKcQ,0,,https://yt3.ggpht.com/ytc/AIdro_lAkzvhZEff5lmLuGj59Kp5msF9BCl9v0_OcOoXzvPvNwf6Gl-dhsBFuax-WBfAQX7LXA=s88-c-k-c0x00ffffff-no-rj,False,True,1750219674.237333,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVHbjFNgPB,"@TimothyRonald KO mau tanya itu AKADEMI CRIPTO punya KOKO bukan ya?
Soal nya itu ada di telegram KO,takut nya SCAM KO",9 jam yang lalu,@HisyamYanuar-y2j,UCFb9MosYgaVTfEUdD15xbpw,0,,https://yt3.ggpht.com/ytc/AIdro_lL3a2p2kIBbgir_m-rckUr5pkGbwR1ycPtuGmQT3WUuLmQz_5O7czOh4UrUqhwiCJ0IA=s88-c-k-c0x00ffffff-no-rj,False,True,1750219674.24033,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVHcryjL3D,mantap bg timothy selalu edukasi kita2 yg masih terbelenggu dgn finansial,9 jam yang lalu,@MrFadly,UCpNExTizcJggAASJEq9DiLg,0,,https://yt3.ggpht.com/ytc/AIdro_kwJ6dI6BsI6SXZHnESO73c8KImuvcos4Dvd0YtSh5eX3E=s88-c-k-c0x00ffffff-no-rj,False,True,1750219674.242325,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVIwxa0y2O,Bro tim kita lebih butuh kamu dibanding entertainment please buka mata kita lagi. Terima kasih berkat kau dan kawan kawan kita jd terbuka mata pikiran dan hati melihat dunia yg pasti ada baik buruknya tapi edukasi yg kau kasih ngena banget dan kita jadi lebih bersiap kedepannya.,9 jam yang lalu,@cuckid9952,UCRRknKuFAb3iC_q9ADbM_QQ,0,,https://yt3.ggpht.com/ytc/AIdro_nCPMIo85cEWI3coOfpx2m_MV4a-AekODI-L0ywMAU6Eg=s88-c-k-c0x00ffffff-no-rj,False,True,1750219674.24441,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVJMqO5rMm,kalo gua presiden gua bakal rekrut elu sebagai menteri ESDM,8 jam yang lalu,@gigabyte775,UCM82r7VTIC2wPExKGAGhx-g,0,,https://yt3.ggpht.com/_wmRP-loyebB_Qz-gKWQ_SCpq3ZiOQDE_aBxrYEXrxFolo4dw5CUpBF8oay5TxDSolezOf7yrg=s88-c-k-c0x00ffffff-no-rj,False,True,1750223274.246413,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVKFyCYpA9,Ta...ta...tapi bang....,8 jam yang lalu,@LisaPutridjohan,UCuZ7xBG6f4_DZ2isPZEUy-w,0,,https://yt3.ggpht.com/ytc/AIdro_nbpIyw9RERWWeYVcxAB1eIBIpGS09nJ0NDBVgNNe0nbEppDM0SbBGcKOhumeWeRWLvPA=s88-c-k-c0x00ffffff-no-rj,False,True,1750223274.248325,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVKsLmuM7O,"Mantap Bro Tim, Smart Emang Lu, gue Suka Ngulik Konten2 lu. Mantap Brow tim👍",8 jam yang lalu,@mahdybinggo1980,UCW1HoYUcgVO1AdsGkrXviaw,0,,https://yt3.ggpht.com/Z_7Z4Pa2dri7h1qvX1yHM-tEvNpUQFLDFXT-L4vsSIXaGPDKMZCvzg9u-L4S9otlUGTtieUMCg=s88-c-k-c0x00ffffff-no-rj,False,True,1750223274.250325,
